index	year	y1	y2	y3	y4	y5	b	x1	x2	x3	x4	x5	e	w1	w2	w3	w4	w5	TA
1375	2003	5226389.001983432	18178532.76637387	7145838.103905716	11539506.01342092	473656	165016	12128.5	910130.9368092818	12568496.9502324	1368239.589647941	24072215.4778036	3608404.5	59.09267505851628	.2516372242533011	.0303700696925329	.0062807630654916	.012323610975772	46958841.70181169
1375	2004	4533996.957489676	20974014.20893879	7374648.135635127	12762842.06260913	629225	139605	12069	1001358.298122954	15469061.41302885	1236181.460225405	25379272.00106581	3643118	60.06505045135111	.2416513804072724	.0267167402491916	.0096911646597256	.0105057764974686	50417166.6528877
1375	2005	3518046.75	23273553.25	7730943.5	11980664.25	543592	156986	11774.5	1035242.75	14248686.25	1109704.5	27182602	3878400.8	61.44142001783515	.2285328730870127	.0337740610998435	.0231512082721121	.0158367105547879	51061204
1459	2001	50614.04749355598	1653089.503306958	98685.40220234347	887555.5595053961	8803	5341	543	34066.44405434142	544933.5693564925	123810.5458053713	1506023.424524338	325629.75	63.96160418491007	.1906463323690659	.0572673322513484	.0111749227158039	.0373727899277428	2832375.788303091
1459	2002	14095.5559677704	1675802.868498046	98420.99435965702	841188.9353490571	6250	6378	482	31435.84392116422	468737.2352751739	130006.1215591456	1417043.460775766	380363.25	66.73595990149882	.2084282953629644	.0533209350981446	.0048445632768693	.0225399463684307	2702906.420041918
1459	2003	10287.05000019022	2152734.278341692	92062.30283189096	694039.07831472	3652	9091	470.25	28926.33773638392	615664.3641623274	186494.3301921276	1560745.000028859	482184.25	77.83301937090343	.2021671312277334	.0321419309963218	.0072609623065581	.0164710309789767	3161497.656662232
1459	2004	7213.28912363707	2476261.108896302	93080.90701625365	1333641.079943801	8067	6098	465.5	26737.29968703467	873728.7304389596	258762.3122068023	2098595.39449847	626159.75	84.15376469349833	.190774344406439	.0242483378942373	.0117410968340971	.0182874082025708	4109700.239179441
1459	2005	4878.5	3713238.5	96997.75	3140772.75	3482	568	501.5	25998.75	2004880.5	197484	3649721	794172	85.43170488534396	.1769700466368575	.0335216986748088	.0262806100747402	.0291197601131703	6873781.5
1459	2006	3097.568069583816	4244641.198461185	50357.73202315215	4773310.697665888	2014	107064	531.5	26502.82459095144	2837871.015574271	157129.3403327158	5049487.067404831	956855.25	82.59087158491218	.1956811762216272	.0489723614716043	.0257611568311294	.0432831395410605	9235117.679954084
1459	2007	2004.041204020422	3768658.164735693	34494.57386506361	4501382.479684274	3363	282818	524	25176.66071809454	2466648.640868485	128856.6869922999	4895008.030669811	957997.25	79.01147991634045	.2251665488108973	.0534117747390196	.0061010084116108	.0497685365751644	8618669.08695937
